Date,Batch Locations,Gravity,pH,Temperature,ABV,Planned Start Date,Product,Batch,Original Gravity,OG Date
05/10/2023 ,,3.5000,4.2500,62.0000,0.0415,05/04/2023 08:00 AM,Man Up Cancer,KP Pils 23052,11.30,05/04/2023 12:00 PM
05/10/2023 ,,1.9000,0.0000,0.0000,0.0684,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.4,14.65,04/20/2023 12:00 PM
05/10/2023 ,,14.6500,0.0000,0.0000,0.00,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.4,14.65,04/20/2023 12:00 PM
05/10/2023 ,,3.2000,4.4500,71.0000,0.0562,05/03/2023 08:00 AM,Coastal Haze,COHZ 23051,13.28,05/03/2023 12:00 PM
05/09/2023 ,,1.9000,0.0000,0.0000,0.0684,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.3,14.65,04/20/2023 12:00 PM
05/09/2023 ,,14.6500,0.0000,0.0000,0.00,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.3,14.65,04/20/2023 12:00 PM
05/09/2023 ,,1.9000,0.0000,0.0000,0.0684,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.2,14.65,04/20/2023 12:00 PM
05/09/2023 ,,14.6500,0.0000,0.0000,0.00,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.2,14.65,04/20/2023 12:00 PM
05/09/2023 ,,2.8000,4.4200,70.0000,0.0562,05/03/2023 08:00 AM,Coastal Haze,COHZ 23051,13.28,05/03/2023 12:00 PM
05/09/2023 ,,2.5000,4.2300,59.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/09/2023 ,,6.2000,4.3100,59.0000,0.0274,05/04/2023 08:00 AM,Man Up Cancer,KP Pils 23052,11.30,05/04/2023 12:00 PM
05/08/2023 ,,1.5000,0.0000,0.0000,0.0465,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.4,9.91,04/04/2023 12:00 PM
05/08/2023 ,,9.9100,0.0000,0.0000,0.00,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.4,9.91,04/04/2023 12:00 PM
05/08/2023 ,,1.9000,0.0000,0.0000,0.0684,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.1,14.65,04/20/2023 12:00 PM
05/08/2023 ,,14.6500,0.0000,0.0000,0.00,04/20/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045.1,14.65,04/20/2023 12:00 PM
05/08/2023 ,,2.9000,4.3600,71.0000,0.0557,05/03/2023 08:00 AM,Coastal Haze,COHZ 23051,13.28,05/03/2023 12:00 PM
05/08/2023 ,,2.6000,4.2400,60.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/08/2023 ,,7.8000,4.3800,57.0000,0.0189,05/04/2023 08:00 AM,Man Up Cancer,KP Pils 23052,11.30,05/04/2023 12:00 PM
05/05/2023 ,,11.0000,4.9200,56.0000,0.0016,05/04/2023 08:00 AM,Man Up Cancer,KP Pils 23052,11.30,05/04/2023 12:00 PM
05/05/2023 ,,1.5000,4.1200,0.0000,0.0448,04/25/2023 08:00 AM,Logger Road Lager,LRL 23048,10.00,04/25/2023 12:00 PM
05/05/2023 ,,5.2000,4.2200,71.0000,0.0436,05/03/2023 08:00 AM,Coastal Haze,COHZ 23051,13.28,05/03/2023 12:00 PM
05/05/2023 ,,5.6000,4.2000,58.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/05/2023 ,,1.5000,0.0000,0.0000,0.0465,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.3,9.91,04/04/2023 12:00 PM
05/05/2023 ,,9.9100,0.0000,0.0000,0.00,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.3,9.91,04/04/2023 12:00 PM
05/05/2023 ,,9.9100,0.0000,0.0000,0.00,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.2,9.91,04/04/2023 12:00 PM
05/05/2023 ,,1.5000,0.0000,0.0000,0.0465,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.2,9.91,04/04/2023 12:00 PM
05/04/2023 ,,2.6400,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.4,0.00,04/11/2023 12:00 PM
05/04/2023 ,,0.0000,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.4,0.00,04/11/2023 12:00 PM
05/04/2023 ,,7.1000,4.3600,60.5000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/04/2023 ,,9.6000,4.3800,73.1000,0.0202,05/03/2023 08:00 AM,Coastal Haze,COHZ 23051,13.28,05/03/2023 12:00 PM
05/04/2023 ,,4.5400,3.5200,0.0000,0.059,04/26/2023 08:00 AM,Lemonade Sour (7),LEM 23049,15.40,04/26/2023 12:00 PM
05/03/2023 ,,2.6400,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.3,0.00,04/11/2023 12:00 PM
05/03/2023 ,,0.0000,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.3,0.00,04/11/2023 12:00 PM
05/03/2023 ,,2.6400,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.2,0.00,04/11/2023 12:00 PM
05/03/2023 ,,0.0000,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.2,0.00,04/11/2023 12:00 PM
05/03/2023 ,,2.6400,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.1,0.00,04/11/2023 12:00 PM
05/03/2023 ,,0.0000,0.0000,0.0000,0.00,04/11/2023 08:00 AM,Coastal Haze,COHZ 23041.1,0.00,04/11/2023 12:00 PM
05/03/2023 ,,5.0000,3.6500,68.4000,0.0565,04/26/2023 08:00 AM,Lemonade Sour (7),LEM 23049,15.40,04/26/2023 12:00 PM
05/03/2023 ,,10.0000,4.4400,59.8000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/02/2023 ,,11.6000,0.0000,0.0000,0.00,04/07/2023 08:00 AM,Kolsch (7),KOL 23038.1,11.60,04/07/2023 12:00 PM
05/02/2023 ,,1.3700,0.0000,0.0000,0.0542,04/07/2023 08:00 AM,Kolsch (7),KOL 23038.1,11.60,04/07/2023 12:00 PM
05/02/2023 ,,11.3000,0.0000,0.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/02/2023 ,,11.8000,0.0000,0.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/02/2023 ,,2.4000,4.0300,65.2000,0.0401,04/25/2023 08:00 AM,Logger Road Lager,LRL 23048,10.00,04/25/2023 12:00 PM
05/02/2023 ,,5.5000,3.4800,68.5000,0.0538,04/26/2023 08:00 AM,Lemonade Sour (7),LEM 23049,15.40,04/26/2023 12:00 PM
05/01/2023 ,,11.8000,0.0000,0.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/01/2023 ,,11.9000,0.0000,0.0000,0.00,04/12/2023 08:00 AM,Staycationland,STAY 23043.2,11.90,04/12/2023 12:00 PM
05/01/2023 ,,2.2400,0.0000,0.0000,0.0698,04/12/2023 08:00 AM,Staycationland,STAY 23043.2,11.90,04/12/2023 12:00 PM
05/01/2023 ,,11.7000,0.0000,0.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/01/2023 ,,11.7000,0.0000,0.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/01/2023 ,,2.2400,0.0000,0.0000,0.0698,04/12/2023 08:00 AM,Staycationland,STAY 23043.1,11.90,04/12/2023 12:00 PM
05/01/2023 ,,11.9000,0.0000,0.0000,0.00,04/12/2023 08:00 AM,Staycationland,STAY 23043.1,11.90,04/12/2023 12:00 PM
05/01/2023 ,,11.6000,0.0000,0.0000,0.00,05/01/2023 08:00 AM,Staycationland,STAY 23050,11.60,05/01/2023 12:00 PM
05/01/2023 ,,1.9000,4.5200,0.0000,0.069,04/23/2023 08:00 AM,Stowaway IPA 2.0,IPA 23047,14.77,04/23/2023 12:00 PM
05/01/2023 ,,5.9000,3.4700,68.7000,0.0517,04/26/2023 08:00 AM,Lemonade Sour (7),LEM 23049,15.40,04/26/2023 12:00 PM
05/01/2023 ,,2.5000,4.0300,61.7000,0.0396,04/25/2023 08:00 AM,Logger Road Lager,LRL 23048,10.00,04/25/2023 12:00 PM
04/30/2023 ,,13.6000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Free Jacks,FJK 23040.1,13.60,04/10/2023 12:00 PM
04/30/2023 ,,1.8900,0.0000,0.0000,0.0625,04/10/2023 08:00 AM,Free Jacks,FJK 23040.1,13.60,04/10/2023 12:00 PM
04/30/2023 ,,1.8100,0.0000,0.0000,0.0558,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042.1,12.20,04/12/2023 12:00 PM
04/30/2023 ,,12.2000,0.0000,0.0000,0.00,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042.1,12.20,04/12/2023 12:00 PM
04/26/2023 ,,15.4000,0.0000,0.0000,0.00,04/26/2023 08:00 AM,Lemonade Sour (7),LEM 23049,15.40,04/26/2023 12:00 PM
04/28/2023 ,,1.9000,4.6400,0.0000,0.0684,04/19/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045,14.65,04/19/2023 12:00 PM
04/28/2023 ,,13.6000,3.6400,66.7000,0.0101,04/26/2023 08:00 AM,Lemonade Sour (7),LEM 23049,15.40,04/26/2023 12:00 PM
04/27/2023 ,,1.6200,4.3600,0.0000,0.0441,04/20/2023 08:00 AM,Cadence,CAD 23046,9.90,04/20/2023 12:00 PM
04/26/2023 ,,4.7000,4.5200,67.8000,0.0545,04/23/2023 08:00 AM,Stowaway IPA 2.0,IPA 23047,14.77,04/23/2023 12:00 PM
04/26/2023 ,,2.0000,4.3500,68.7000,0.0422,04/20/2023 08:00 AM,Cadence,CAD 23046,9.90,04/20/2023 12:00 PM
04/26/2023 ,,9.7000,4.5600,57.8000,0.0016,04/25/2023 08:00 AM,Logger Road Lager,LRL 23048,10.00,04/25/2023 12:00 PM
04/25/2023 ,,2.5000,4.6600,70.5000,0.0652,04/19/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045,14.65,04/19/2023 12:00 PM
04/25/2023 ,,9.1000,4.6300,69.8000,0.0312,04/23/2023 08:00 AM,Stowaway IPA 2.0,IPA 23047,14.77,04/23/2023 12:00 PM
04/25/2023 ,,2.1000,4.2700,69.4000,0.0417,04/20/2023 08:00 AM,Cadence,CAD 23046,9.90,04/20/2023 12:00 PM
04/24/2023 ,,2.0600,0.0000,0.0000,0.0422,04/06/2023 08:00 AM,Peach Grapefruit Wheat (7),PGW 23039.1,9.70,04/06/2023 12:00 PM
04/24/2023 ,,9.7000,0.0000,0.0000,0.00,04/06/2023 08:00 AM,Peach Grapefruit Wheat (7),PGW 23039.1,9.70,04/06/2023 12:00 PM
04/24/2023 ,,2.6000,4.6800,69.4000,0.0648,04/19/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045,14.65,04/19/2023 12:00 PM
04/24/2023 ,,2.0000,4.2200,69.8000,0.0417,04/20/2023 08:00 AM,Cadence,CAD 23046,9.90,04/20/2023 12:00 PM
04/24/2023 ,,2.4400,3.9800,0.0000,0.0397,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/24/2023 ,,2.6200,0.0000,0.0000,0.0503,03/30/2023 08:00 AM,Lime Lagerita,LIL 23034 (LAGERITA).1.1,12.05,03/30/2023 12:00 PM
04/24/2023 ,,12.0500,0.0000,0.0000,0.00,03/30/2023 08:00 AM,Lime Lagerita,LIL 23034 (LAGERITA).1.1,12.05,03/30/2023 12:00 PM
04/23/2023 ,,2.0000,4.1800,67.1000,0.0417,04/20/2023 08:00 AM,Cadence,CAD 23046,9.90,04/20/2023 12:00 PM
04/23/2023 ,,2.6200,0.0000,0.0000,0.0503,03/30/2023 08:00 AM,Lime Lagerita,LIL 23034 (LAGERITA).1,12.05,03/30/2023 12:00 PM
04/23/2023 ,,12.0500,0.0000,0.0000,0.00,03/30/2023 08:00 AM,Lime Lagerita,LIL 23034 (LAGERITA).1,12.05,03/30/2023 12:00 PM
04/22/2023 ,,1.5000,0.0000,0.0000,0.0465,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.1,9.91,04/04/2023 12:00 PM
04/22/2023 ,,9.9100,0.0000,0.0000,0.00,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037.1,9.91,04/04/2023 12:00 PM
04/21/2023 ,,8.4000,4.5800,69.1000,0.0081,04/20/2023 08:00 AM,Cadence,CAD 23046,9.90,04/20/2023 12:00 PM
04/21/2023 ,,3.1000,4.1500,60.4000,0.0363,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/21/2023 ,,8.0000,4.5000,69.1000,0.0364,04/19/2023 08:00 AM,Stowaway IPA 2.0,IPA 23045,14.65,04/19/2023 12:00 PM
04/21/2023 ,BT983,0.0000,3.5500,0.0000,0.0537,09/29/2022 08:00 AM,Fruited Brett,BRET 22135.3,10.00,09/29/2022 12:00 PM
04/21/2023 ,BT982,0.0000,3.5700,0.0000,0.0537,09/29/2022 08:00 AM,Fruited Brett,BRET 22135.2,10.00,09/29/2022 12:00 PM
04/21/2023 ,BT981,0.0000,3.5900,0.0000,0.0537,09/29/2022 08:00 AM,Fruited Brett,BRET 22135.1,10.00,09/29/2022 12:00 PM
04/21/2023 ,BBL 6,0.0000,3.6700,0.0000,0.1041,11/23/2022 07:00 AM,Flemish Red,FLM 22167.4,12.70,11/23/2022 12:00 PM
04/21/2023 ,BBL 7,0.0000,3.6900,0.0000,0.1056,11/23/2022 07:00 AM,Flemish Red,FLM 22167.3,12.70,11/23/2022 12:00 PM
04/21/2023 ,BBL 8,0.0000,3.7000,0.0000,0.1009,11/23/2022 07:00 AM,Flemish Red,FLM 22167.2,12.70,11/23/2022 12:00 PM
04/21/2023 ,BBL 9,0.0000,3.7800,0.0000,0.1079,11/23/2022 07:00 AM,Flemish Red,FLM 22167.1,12.70,11/23/2022 12:00 PM
04/21/2023 ,,2.2400,4.3400,0.0000,0.0698,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/20/2023 ,,3.0000,4.3000,61.1000,0.0659,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/20/2023 ,,4.0000,4.1800,61.3000,0.0316,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/20/2023 ,,1.8100,4.5200,0.0000,0.0558,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042,12.20,04/12/2023 12:00 PM
04/19/2023 ,,2.6400,0.0000,0.0000,0.0363,03/21/2023 08:00 AM,Logger Road Lager,LRL 23030.1,9.30,03/21/2023 12:00 PM
04/19/2023 ,,9.3000,0.0000,0.0000,0.00,03/21/2023 08:00 AM,Logger Road Lager,LRL 23030.1,9.30,03/21/2023 12:00 PM
04/19/2023 ,,2.4500,0.0000,0.0000,0.0503,03/31/2023 08:00 AM,Apricot Blonde Ale (7),BLND 23036.1,11.90,03/31/2023 12:00 PM
04/19/2023 ,,11.9000,0.0000,0.0000,0.00,03/31/2023 08:00 AM,Apricot Blonde Ale (7),BLND 23036.1,11.90,03/31/2023 12:00 PM
04/19/2023 ,,2.0200,0.0000,0.0000,0.0685,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.4,14.59,03/28/2023 12:00 PM
04/19/2023 ,,14.5900,0.0000,0.0000,0.00,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.4,14.59,03/28/2023 12:00 PM
04/19/2023 ,,2.6400,4.4900,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/19/2023 ,,3.3000,4.2600,62.5000,0.0629,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/19/2023 ,,4.8000,4.1300,60.4000,0.0274,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/18/2023 ,,2.0200,0.0000,0.0000,0.0685,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.3,14.59,03/28/2023 12:00 PM
04/18/2023 ,,14.5900,0.0000,0.0000,0.00,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.3,14.59,03/28/2023 12:00 PM
04/18/2023 ,,2.0200,0.0000,0.0000,0.0685,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.2,14.59,03/28/2023 12:00 PM
04/18/2023 ,,14.5900,0.0000,0.0000,0.00,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.2,14.59,03/28/2023 12:00 PM
04/18/2023 ,,1.8900,4.4500,0.0000,0.0625,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/18/2023 ,,1.9000,4.4800,0.0000,0.0625,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/18/2023 ,,2.6000,4.4000,70.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/18/2023 ,,0.0000,4.2000,58.0000,0.0629,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/18/2023 ,,6.2000,4.1500,57.0000,0.02,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/18/2023 ,,2.4000,4.4000,68.0000,0.0527,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042,12.20,04/12/2023 12:00 PM
04/18/2023 ,,2.0200,0.0000,0.0000,0.0685,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.1,14.59,03/28/2023 12:00 PM
04/18/2023 ,,14.5900,0.0000,0.0000,0.00,03/28/2023 08:00 AM,Stowaway IPA 2.0,IPA 23033.1,14.59,03/28/2023 12:00 PM
04/17/2023 ,,1.9900,0.0000,0.0000,0.0017,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.4,0.00,03/30/2023 12:00 PM
04/17/2023 ,,0.0000,0.0000,0.0000,0.00,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.4,0.00,03/30/2023 12:00 PM
04/17/2023 ,,2.3000,4.5200,70.9000,0.0527,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042,12.20,04/12/2023 12:00 PM
04/17/2023 ,,7.1000,4.2900,60.2000,0.0153,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/17/2023 ,,5.7000,4.3200,59.4000,0.0334,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/17/2023 ,,2.8000,4.3700,71.2000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/17/2023 ,,1.9900,0.0000,0.0000,0.0017,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.3,0.00,03/30/2023 12:00 PM
04/17/2023 ,,0.0000,0.0000,0.0000,0.00,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.3,0.00,03/30/2023 12:00 PM
04/16/2023 ,,1.9900,0.0000,0.0000,0.0017,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.2,0.00,03/30/2023 12:00 PM
04/16/2023 ,,0.0000,0.0000,0.0000,0.00,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.2,0.00,03/30/2023 12:00 PM
04/14/2023 ,,1.9900,0.0000,0.0000,0.0017,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.1,0.00,03/30/2023 12:00 PM
04/14/2023 ,,0.0000,0.0000,0.0000,0.00,03/30/2023 08:00 AM,Coastal Haze,COHZ 23035.1,0.00,03/30/2023 12:00 PM
04/14/2023 ,,2.5000,4.4200,70.7000,0.0593,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/14/2023 ,,2.6000,4.3700,71.5000,0.059,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/14/2023 ,,1.3700,4.1200,0.0000,0.0542,04/07/2023 08:00 AM,Kolsch (7),KOL 23038,11.60,04/07/2023 12:00 PM
04/14/2023 ,,1.5000,4.3900,0.0000,0.0465,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037,9.91,04/04/2023 12:00 PM
04/14/2023 ,,4.3000,4.3700,72.1000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/14/2023 ,,5.8000,4.4700,69.0000,0.0345,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042,12.20,04/12/2023 12:00 PM
04/14/2023 ,,10.2000,4.4700,58.8000,0.0093,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/14/2023 ,,9.8000,4.5400,58.6000,0.0008,04/13/2023 08:00 AM,Logger Road Lager,LRL 23044,9.95,04/13/2023 12:00 PM
04/13/2023 ,,2.7000,4.3900,71.9000,0.0584,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/13/2023 ,,2.8000,4.4700,72.5000,0.0579,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/13/2023 ,,11.7000,4.8000,63.0000,0.0012,04/12/2023 08:00 AM,Staycationland,STAY 23043,11.90,04/12/2023 12:00 PM
04/13/2023 ,,6.0000,4.4300,72.7000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/13/2023 ,,9.6000,4.7300,72.8000,0.0141,04/12/2023 08:00 AM,Backyard Boogie,BOO 23042,12.20,04/12/2023 12:00 PM
04/13/2023 ,,2.4300,0.0000,0.0000,0.00,03/23/2023 08:00 AM,Staycationland,STAY 23032.1.1,0.00,03/23/2023 12:00 PM
04/13/2023 ,,0.0000,0.0000,0.0000,0.00,03/23/2023 08:00 AM,Staycationland,STAY 23032.1.1,0.00,03/23/2023 12:00 PM
04/13/2023 ,,2.0600,3.8600,0.0000,0.0422,04/06/2023 08:00 AM,Peach Grapefruit Wheat (7),PGW 23039,9.70,04/06/2023 12:00 PM
04/12/2023 ,,4.4000,4.3000,71.6000,0.0495,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/12/2023 ,,5.1000,4.3000,70.3000,0.0459,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/12/2023 ,,10.4000,4.5600,72.8000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/12/2023 ,,2.6200,4.2100,0.0000,0.0503,03/30/2023 08:00 AM,Lime Lagerita,LIL 23034 (LAGERITA),12.05,03/30/2023 12:00 PM
04/12/2023 ,,2.4300,0.0000,0.0000,0.00,03/23/2023 08:00 AM,Staycationland,STAY 23032.1,0.00,03/23/2023 12:00 PM
04/12/2023 ,,0.0000,0.0000,0.0000,0.00,03/23/2023 08:00 AM,Staycationland,STAY 23032.1,0.00,03/23/2023 12:00 PM
04/11/2023 ,,13.6000,5.0000,71.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/11/2023 ,,13.7000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/11/2023 ,,13.7000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/11/2023 ,,13.8000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/10/2023 ,,13.5000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/11/2023 ,,2.1500,0.0000,0.0000,0.0684,03/16/2023 08:00 AM,Stowaway IPA 2.0,IPA 23028.4,14.77,03/16/2023 12:00 PM
04/11/2023 ,,14.7700,0.0000,0.0000,0.00,03/16/2023 08:00 AM,Stowaway IPA 2.0,IPA 23028.4,14.77,03/16/2023 12:00 PM
04/11/2023 ,,1.9000,4.0100,62.0000,0.0515,04/07/2023 08:00 AM,Kolsch (7),KOL 23038,11.60,04/07/2023 12:00 PM
04/11/2023 ,,10.9000,4.4900,69.0000,0.0148,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/11/2023 ,,11.0000,4.4900,71.0000,0.0143,04/10/2023 08:00 AM,Free Jacks,FJK 23040,13.60,04/10/2023 12:00 PM
04/11/2023 ,,2.1500,0.0000,0.0000,0.0684,03/16/2023 08:00 AM,Stowaway IPA 2.0,IPA 23028.3,14.77,03/16/2023 12:00 PM
04/11/2023 ,,14.7700,0.0000,0.0000,0.00,03/16/2023 08:00 AM,Stowaway IPA 2.0,IPA 23028.3,14.77,03/16/2023 12:00 PM
04/11/2023 ,,1.9000,3.8600,65.0000,0.0422,04/06/2023 08:00 AM,Peach Grapefruit Wheat (7),PGW 23039,9.70,04/06/2023 12:00 PM
04/11/2023 ,,2.4000,4.2600,69.0000,0.0418,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037,9.91,04/04/2023 12:00 PM
04/10/2023 ,,13.6000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/10/2023 ,,13.4000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/10/2023 ,,13.3000,0.0000,0.0000,0.00,04/10/2023 08:00 AM,Coastal Haze,COHZ 23041,13.30,04/10/2023 12:00 PM
04/10/2023 ,,2.3000,4.0600,62.4000,0.0494,04/07/2023 08:00 AM,Kolsch (7),KOL 23038,11.60,04/07/2023 12:00 PM
04/10/2023 ,,1.9000,3.9500,64.2000,0.0422,04/06/2023 08:00 AM,Peach Grapefruit Wheat (7),PGW 23039,9.70,04/06/2023 12:00 PM
04/10/2023 ,,2.0000,4.3500,6.6400,0.0418,04/04/2023 08:00 AM,Baxter Blueberry,BLU 23037,9.91,04/04/2023 12:00 PM
04/10/2023 ,,2.7000,3.9800,58.3000,0.0499,03/30/2023 08:00 AM,Lime Lagerita,LIL 23034 (LAGERITA),12.05,03/30/2023 12:00 PM
04/10/2023 ,,2.1500,0.0000,0.0000,0.0684,03/16/2023 08:00 AM,Stowaway IPA 2.0,IPA 23028.2,14.77,03/16/2023 12:00 PM
04/10/2023 ,,14.7700,0.0000,0.0000,0.00,03/16/2023 08:00 AM,Stowaway IPA 2.0,IPA 23028.2,14.77,03/16/2023 12:00 PM
04/10/2023 ,,2.4500,4.0000,0.0000,0.0503,03/31/2023 08:00 AM,Apricot Blonde Ale (7),BLND 23036,11.90,03/31/2023 12:00 PM
